Date,A,B,C,D,E
2020/4/30 02:41,-5,7,-6.2,28,27
2020/4/30 02:42,-5,8,-6.3,28,27
2020/4/30 02:43,7,7,-6.3,28,27
2020/4/30 02:44,-10,7,-6.2,28,27
2020/4/30 02:45,-10,8,-6.3,28,27
2020/4/30 02:46,-10,7,-6.3,28,27
2020/4/30 02:47,3,7,-6.2,28,27
2020/4/30 02:48,6,7,-6.2,28,27
2020/4/30 02:49,3,8,-6.2,28,27
2020/4/30 02:50,-7,8,-6.3,28,27
2020/4/30 02:51,-7,7,-6.2,28,27
2020/4/30 02:52,-5,8,-6.3,28,27
2020/4/30 02:53,4,7,-6.2,28,27
2020/4/30 02:54,6,7,-6.3,28,27
2020/4/30 02:55,-5,8,-6.3,28,27
2020/4/30 02:56,3,8,-6.2,28,27
2020/4/30 02:57,8,7,-6.2,28,27
2020/4/30 02:58,-9,7,-6.3,28,27
2020/4/30 02:59,-9,8,-6.3,28,27
2020/4/30 03:00,-1,8,-6.3,28,27
2020/4/30 03:01,3,8,-6.2,28,27
2020/4/30 03:02,4,8,-6.2,28,27
2020/4/30 03:03,-10,9,-6.2,28,27
2020/4/30 03:04,-7,7,-6.2,28,27
2020/4/30 03:05,6,7,-6.3,28,27
2020/4/30 03:06,-10,7,-6.3,28,27
2020/4/30 03:07,5,7,-6.3,28,27
2020/4/30 03:08,-10,7,-6.2,28,27
2020/4/30 03:09,-8,7,-6.2,28,27
2020/4/30 03:10,3,8,-6.2,28,27
2020/4/30 03:11,-3,8,-6.2,28,27
2020/4/30 03:12,-3,8,-6.2,28,27
2020/4/30 03:13,2,9,-6.1,28,27
2020/4/30 03:14,7,9,-6,28,27
2020/4/30 03:15,4,7,-6.1,28,28
2020/4/30 03:16,13,9,-6,29,28
2020/4/30 03:17,5,8,-6,29,28
2020/4/30 03:18,-7,8,-6.1,29,28
2020/4/30 03:19,-3,8,-6.1,29,28
2020/4/30 03:20,-9,7,-6.1,28,27
2020/4/30 03:21,0,8,-6.1,28,27
2020/4/30 03:22,1,8,-6.1,28,27
2020/4/30 03:23,9,8,-6.1,28,27
2020/4/30 03:24,6,8,-6.2,28,27
2020/4/30 03:25,4,8,-6.2,28,27
2020/4/30 03:26,2,8,-6.2,28,27
2020/4/30 03:27,4,8,-6.2,28,27
2020/4/30 03:28,0,7,-6.2,28,27
2020/4/30 03:29,-6,7,-6.3,28,27
2020/4/30 03:30,-2,7,-6.2,28,27
2020/4/30 03:31,-3,7,-6.2,28,27
2020/4/30 03:32,6,7,-6.2,28,27
2020/4/30 03:33,3,8,-6.3,28,27
2020/4/30 03:34,-10,8,-6.2,28,27
2020/4/30 03:35,3,8,-6.2,28,27
2020/4/30 03:36,-9,8,-6.2,28,27
2020/4/30 03:37,-7,8,-6.2,28,27
2020/4/30 03:38,1,8,-6.2,28,27
2020/4/30 03:39,-1,8,-6.2,28,27
2020/4/30 03:40,7,9,-6.2,28,27
2020/4/30 03:41,0,8,-6.2,28,27
2020/4/30 03:42,1,8,-6.2,28,27
2020/4/30 03:43,-3,7,-6.3,28,27
2020/4/30 03:44,-4,8,-6.2,28,27
2020/4/30 03:45,1,8,-6.2,28,27
2020/4/30 03:46,-8,8,-6.2,28,27
2020/4/30 03:47,-5,8,-6.2,28,27
2020/4/30 03:48,-10,8,-6.2,28,27
2020/4/30 03:49,-1,9,-6.2,28,27
2020/4/30 03:50,-6,8,-6.2,28,27
2020/4/30 03:51,8,8,-6.2,28,27
2020/4/30 03:52,-8,7,-6.3,28,27
2020/4/30 03:53,7,8,-6.3,28,27
2020/4/30 03:54,3,8,-6.2,28,27
2020/4/30 03:55,-7,8,-6.2,28,27
2020/4/30 03:56,5,8,-6.2,28,27
2020/4/30 03:57,-4,8,-6.2,28,27
2020/4/30 03:58,2,8,-6.2,28,27
2020/4/30 03:59,4,8,-6.2,28,27
2020/4/30 04:00,11,8,-6.3,28,27
2020/4/30 04:01,6,8,-6.2,28,27
2020/4/30 04:02,9,7,-6.3,28,27
2020/4/30 04:03,-7,7,-6.2,28,27
2020/4/30 04:04,4,8,-6.2,28,27
2020/4/30 04:05,-2,8,-6.2,28,27
2020/4/30 04:06,0,8,-6.3,28,27
2020/4/30 04:07,-3,8,-6.2,28,27
2020/4/30 04:08,8,8,-6.1,28,27
2020/4/30 04:09,11,8,-6,28,27
2020/4/30 04:10,6,9,-6,28,28
2020/4/30 04:11,-8,7,-6,29,28
2020/4/30 04:12,2,9,-6.1,29,28
2020/4/30 04:13,3,9,-6.1,29,28
2020/4/30 04:14,-2,8,-6.1,29,28
2020/4/30 04:15,-6,9,-6.1,29,27
2020/4/30 04:16,-2,8,-6.2,29,27
2020/4/30 04:17,-8,8,-6.1,28,27
2020/4/30 04:18,-1,8,-6.2,28,27
2020/4/30 04:19,-10,8,-6.2,28,27
2020/4/30 04:20,0,8,-6.2,28,27
2020/4/30 04:21,3,9,-6.2,28,27
2020/4/30 04:22,8,8,-6.3,28,27
2020/4/30 04:23,4,9,-6.2,28,27
2020/4/30 04:24,-10,8,-6.2,28,27
2020/4/30 04:25,-4,8,-6.3,28,27
2020/4/30 04:26,-10,8,-6.2,28,27
2020/4/30 04:27,3,8,-6.3,28,27
2020/4/30 04:28,-10,9,-6.2,28,27
2020/4/30 04:29,7,9,-6.2,28,27
2020/4/30 04:30,-10,7,-6.2,28,27
2020/4/30 04:31,-4,8,-6.2,28,27
2020/4/30 04:32,-3,8,-6.2,28,27
2020/4/30 04:33,-3,8,-6.2,28,27
2020/4/30 04:34,-10,8,-6.2,28,27
2020/4/30 04:35,-5,8,-6.2,28,27
2020/4/30 04:36,1,8,-6.2,28,27
2020/4/30 04:37,-10,8,-6.2,28,27
2020/4/30 04:38,2,8,-6.2,28,27
2020/4/30 04:39,2,8,-6.2,28,27
2020/4/30 04:40,7,8,-6.2,28,27
2020/4/30 04:41,-3,7,-6.3,28,27
2020/4/30 04:42,13,8,-6.2,28,27
2020/4/30 04:43,12,8,-6.2,28,27
2020/4/30 04:44,-9,8,-6.2,28,27
2020/4/30 04:45,-10,8,-6.2,28,27
2020/4/30 04:46,1,8,-6.2,28,27
2020/4/30 04:47,-6,8,-6.2,28,27
2020/4/30 04:48,0,8,-6.2,28,27
2020/4/30 04:49,2,8,-6.3,28,27
2020/4/30 04:50,-8,8,-6.3,28,27
2020/4/30 04:51,-3,8,-6.3,28,27
2020/4/30 04:52,2,8,-6.3,28,27
2020/4/30 04:53,-10,7,-6.3,28,27
2020/4/30 04:54,-10,8,-6.2,28,27
2020/4/30 04:55,-2,8,-6.2,28,27
2020/4/30 04:56,1,9,-6.2,28,27
2020/4/30 04:57,-7,8,-6.2,28,27
2020/4/30 04:58,-3,8,-6.2,28,27
2020/4/30 04:59,-8,8,-6.2,28,27
2020/4/30 05:00,-9,8,-6.2,28,27
2020/4/30 05:01,-10,8,-6.2,28,27
2020/4/30 05:02,-1,7,-6.2,28,27
2020/4/30 05:03,-6,8,-6.1,28,27
2020/4/30 05:04,-10,8,-6.1,28,27
2020/4/30 05:05,-5,8,-6,29,28
2020/4/30 05:06,-8,8,-6,29,28
2020/4/30 05:07,3,9,-6.1,29,28
2020/4/30 05:08,-10,8,-6.1,29,28
2020/4/30 05:09,5,8,-6.1,29,28
2020/4/30 05:10,-6,8,-6.1,29,27
2020/4/30 05:11,-9,8,-6.1,29,27
2020/4/30 05:12,6,8,-6.1,28,27
2020/4/30 05:13,-8,7,-6.1,28,27
2020/4/30 05:14,5,9,-6.2,28,27
2020/4/30 05:15,3,9,-6.2,28,27
2020/4/30 05:16,-2,8,-6.2,28,27
2020/4/30 05:17,3,8,-6.2,28,27
2020/4/30 05:18,3,8,-6.3,28,27
2020/4/30 05:19,-5,8,-6.3,28,27
2020/4/30 05:20,-6,8,-6.2,28,27
2020/4/30 05:21,-10,8,-6.2,28,27
2020/4/30 05:22,1,8,-6.3,28,27
2020/4/30 05:23,-7,8,-6.3,28,27
2020/4/30 05:24,2,7,-6.2,28,27
2020/4/30 05:25,-1,8,-6.2,28,27
2020/4/30 05:26,-2,8,-6.2,28,27
2020/4/30 05:27,0,8,-6.2,28,27
2020/4/30 05:28,-2,8,-6.2,28,27
2020/4/30 05:29,0,8,-6.2,28,27
2020/4/30 05:30,-3,8,-6.2,28,27
2020/4/30 05:31,-7,8,-6.2,28,27
2020/4/30 05:32,-5,8,-6.3,28,27
2020/4/30 05:33,-9,8,-6.2,28,27
2020/4/30 05:34,-5,8,-6.2,28,27
2020/4/30 05:35,0,7,-6.2,28,27
2020/4/30 05:36,5,8,-6.2,28,27
2020/4/30 05:37,-8,8,-6.2,28,27
2020/4/30 05:38,-2,8,-6.2,28,27
2020/4/30 05:39,-2,8,-6.2,28,27
2020/4/30 05:40,2,8,-6.2,28,27
2020/4/30 05:41,-2,9,-6.2,28,27
2020/4/30 05:42,4,9,-6.2,28,27
2020/4/30 05:43,-10,7,-6.2,28,27
2020/4/30 05:44,6,7,-6.2,28,27
2020/4/30 05:45,-6,8,-6.2,28,27
2020/4/30 05:46,2,7,-6.2,28,27
2020/4/30 05:47,-8,8,-6.3,28,27
2020/4/30 05:48,-10,8,-6.2,28,27
2020/4/30 05:49,-5,8,-6.2,28,27
2020/4/30 05:50,-10,9,-6.2,28,27
2020/4/30 05:51,1,8,-6.2,28,27
2020/4/30 05:52,-10,8,-6.2,28,27
2020/4/30 05:53,1,8,-6.2,28,27
2020/4/30 05:54,6,8,-6.2,28,27
2020/4/30 05:55,9,8,-6.3,28,27
2020/4/30 05:56,2,8,-6.2,28,27
2020/4/30 05:57,4,7,-6.2,28,27
2020/4/30 05:58,-1,8,-6.1,28,27
2020/4/30 05:59,-1,8,-6,28,27
2020/4/30 06:00,-10,7,-6,28,28
2020/4/30 06:01,-4,8,-6,29,28
2020/4/30 06:02,5,9,-6,29,28
2020/4/30 06:03,-3,8,-6,29,28
2020/4/30 06:04,0,8,-6,29,27
2020/4/30 06:05,4,8,-6.1,28,27
2020/4/30 06:06,-3,8,-6.1,28,27
2020/4/30 06:07,1,8,-6.1,28,27
2020/4/30 06:08,-10,7,-6.2,28,27
2020/4/30 06:09,6,7,-6.1,28,27
2020/4/30 06:10,3,8,-6.1,28,27
2020/4/30 06:11,-4,8,-6.3,28,27
2020/4/30 06:12,-1,8,-6.3,28,27
2020/4/30 06:13,-5,7,-6.3,28,27
2020/4/30 06:14,-2,8,-6.2,28,27
2020/4/30 06:15,-1,8,-6.3,28,27
2020/4/30 06:16,10,8,-6.3,28,27
2020/4/30 06:17,8,8,-6.3,28,27
2020/4/30 06:18,4,8,-6.2,28,27
2020/4/30 06:19,10,8,-6.2,28,27
2020/4/30 06:20,6,7,-6.3,28,27
2020/4/30 06:21,-1,8,-6.2,28,27
2020/4/30 06:22,-10,7,-6.3,28,27
2020/4/30 06:23,-5,7,-6.3,28,27
2020/4/30 06:24,3,8,-6.2,28,27
2020/4/30 06:25,-10,8,-6.2,28,27
2020/4/30 06:26,-10,8,-6.2,28,27
2020/4/30 06:27,0,8,-6.2,28,27
2020/4/30 06:28,2,8,-6.2,28,27
2020/4/30 06:29,-1,8,-6.3,28,27
2020/4/30 06:30,-2,7,-6.2,28,27
2020/4/30 06:31,8,8,-6.2,28,27
2020/4/30 06:32,1,8,-6.2,28,27
2020/4/30 06:33,-1,8,-6.2,28,27
2020/4/30 06:34,-6,7,-6.2,28,27
2020/4/30 06:35,2,7,-6.3,28,27
2020/4/30 06:36,6,8,-6.2,28,27
2020/4/30 06:37,-9,7,-6.2,28,27
2020/4/30 06:38,4,7,-6.3,28,27
2020/4/30 06:39,-10,8,-6.3,28,27
2020/4/30 06:40,3,8,-6.2,28,27
2020/4/30 06:41,4,7,-6.2,28,27
2020/4/30 06:42,-10,8,-6.2,28,27
2020/4/30 06:43,-7,8,-6.2,28,27
2020/4/30 06:44,-10,8,-6.2,28,27
2020/4/30 06:45,-9,8,-6.3,28,27
2020/4/30 06:46,1,8,-6.3,28,27
2020/4/30 06:47,-4,8,-6.2,28,27
2020/4/30 06:48,-4,8,-6.2,28,27
2020/4/30 06:49,-2,8,-6.3,28,27
2020/4/30 06:50,-4,8,-6.2,28,27
2020/4/30 06:51,9,8,-6.2,28,27
2020/4/30 06:52,-8,8,-6.2,28,27
2020/4/30 06:53,4,8,-6.1,28,27
2020/4/30 06:54,-7,8,-6,28,27
2020/4/30 06:55,9,8,-6,28,27
2020/4/30 06:56,-4,8,-6,28,28
2020/4/30 06:57,-3,8,-6.1,28,28
2020/4/30 06:58,0,7,-6.1,28,28
2020/4/30 06:59,8,8,-6.1,28,27
2020/4/30 07:00,-10,9,-6.1,28,27
2020/4/30 07:01,-3,8,-6.1,28,27
2020/4/30 07:02,4,8,-6.1,28,27
2020/4/30 07:03,-3,9,-6.1,28,27
2020/4/30 07:04,-5,8,-6.1,28,27
2020/4/30 07:05,-7,7,-6.1,28,27
2020/4/30 07:06,-5,7,-6.1,28,27
2020/4/30 07:07,2,8,-6.1,28,27
2020/4/30 07:08,-8,7,-6.1,28,27
2020/4/30 07:09,-7,8,-6.2,28,27
2020/4/30 07:10,-10,8,-6.1,28,27
2020/4/30 07:11,-10,7,-6.2,28,27
2020/4/30 07:12,-10,8,-6.2,28,27
2020/4/30 07:13,3,7,-6.2,28,27
2020/4/30 07:14,-7,8,-6.2,28,27
2020/4/30 07:15,-10,7,-6.2,28,27
2020/4/30 07:16,-3,7,-6.3,28,27
2020/4/30 07:17,-4,8,-6.2,28,27
2020/4/30 07:18,1,9,-6.2,28,27
2020/4/30 07:19,8,8,-6.2,28,27
2020/4/30 07:20,-1,8,-6.2,28,27
2020/4/30 07:21,-3,9,-6.3,28,27
2020/4/30 07:22,5,8,-6.3,28,27
2020/4/30 07:23,3,8,-6.2,28,27
2020/4/30 07:24,6,8,-6.2,28,27
2020/4/30 07:25,-7,8,-6.2,28,27
2020/4/30 07:26,13,7,-6.2,28,27
2020/4/30 07:27,9,8,-6.2,28,27
2020/4/30 07:28,4,8,-6.2,28,27
2020/4/30 07:29,3,8,-6.3,28,27
2020/4/30 07:30,-2,8,-6.2,28,27
2020/4/30 07:31,-7,9,-6.2,28,27
2020/4/30 07:32,7,8,-6.2,28,27
2020/4/30 07:33,-6,8,-6.2,28,27
2020/4/30 07:34,-4,8,-6.2,28,27
2020/4/30 07:35,3,9,-6.2,28,27
2020/4/30 07:36,-7,8,-6.2,28,27
2020/4/30 07:37,5,8,-6.2,28,27
2020/4/30 07:38,0,8,-6.2,28,27
2020/4/30 07:39,-4,7,-6.2,28,27
2020/4/30 07:40,-6,8,-6.2,28,27
2020/4/30 07:41,14,8,-6.2,28,27
2020/4/30 07:42,6,8,-6.2,28,27
2020/4/30 07:43,-6,8,-6.2,28,27
2020/4/30 07:44,-3,8,-6.2,28,27
2020/4/30 07:45,-7,8,-6.2,28,27
2020/4/30 07:46,-10,7,-6.3,28,27
2020/4/30 07:47,4,8,-6.2,28,27
2020/4/30 07:48,-3,8,-6.1,28,27
2020/4/30 07:49,-2,8,-6.1,28,27
2020/4/30 07:50,-7,8,-6,28,28
2020/4/30 07:51,-2,8,-6,28,28
2020/4/30 07:52,0,8,-6,29,28
2020/4/30 07:53,-8,7,-6.1,29,28
2020/4/30 07:54,-10,9,-6.1,29,28
2020/4/30 07:55,-6,8,-6.1,29,27
2020/4/30 07:56,6,8,-6.1,29,27
2020/4/30 07:57,-3,8,-6.1,28,27
2020/4/30 07:58,3,8,-6.1,28,27
2020/4/30 07:59,-10,8,-6,28,27
2020/4/30 08:00,5,8,-6.1,28,27
2020/4/30 08:01,-2,8,-6.1,28,27
2020/4/30 08:02,5,8,-6.1,28,27
2020/4/30 08:03,-6,8,-6.2,28,27
2020/4/30 08:04,-5,8,-6.2,28,27
2020/4/30 08:05,-10,8,-6.2,28,27
2020/4/30 08:06,-4,7,-6.2,28,27
2020/4/30 08:07,-1,8,-6.2,28,27
2020/4/30 08:08,2,8,-6.2,28,27
2020/4/30 08:09,-7,7,-6.2,28,27
2020/4/30 08:10,7,8,-6.2,28,27
2020/4/30 08:11,-2,8,-6.3,28,27
2020/4/30 08:12,-1,7,-6.2,28,27
2020/4/30 08:13,-7,8,-6.2,28,27
2020/4/30 08:14,4,8,-6.2,28,27
2020/4/30 08:15,0,8,-6.3,28,27
2020/4/30 08:16,7,8,-6.2,28,27
2020/4/30 08:17,-3,7,-6.2,28,27
2020/4/30 08:18,-8,8,-6.2,28,27
2020/4/30 08:19,-1,8,-6.2,28,27
2020/4/30 08:20,-6,7,-6.2,28,27
2020/4/30 08:21,-2,8,-6.2,28,27
2020/4/30 08:22,0,8,-6.2,28,27
2020/4/30 08:23,6,7,-6.2,28,27
2020/4/30 08:24,4,8,-6.2,28,27
2020/4/30 08:25,2,7,-6.2,28,27
2020/4/30 08:26,-6,7,-6.2,28,27
2020/4/30 08:27,-10,8,-6.2,28,27
2020/4/30 08:28,-3,8,-6.2,28,27
2020/4/30 08:29,2,8,-6.3,28,27
2020/4/30 08:30,-9,8,-6.2,28,27
2020/4/30 08:31,-10,8,-6.2,28,27
2020/4/30 08:32,-5,8,-6.2,28,27
2020/4/30 08:33,-6,8,-6.2,28,27
2020/4/30 08:34,-7,7,-6.2,28,27
2020/4/30 08:35,-2,8,-6.2,28,27
2020/4/30 08:36,-3,7,-6.2,28,27
2020/4/30 08:37,0,8,-6.2,28,27
2020/4/30 08:38,-4,8,-6.2,28,27
2020/4/30 08:39,-1,8,-6.2,28,27
2020/4/30 08:40,-9,8,-6.2,28,27
2020/4/30 08:41,0,8,-6.2,28,27
2020/4/30 08:42,5,8,-6.1,28,27
2020/4/30 08:43,-4,8,-6,28,27
2020/4/30 08:44,-10,8,-6,28,28
2020/4/30 08:45,2,8,-6,28,28
2020/4/30 08:46,7,8,-6.1,29,28
2020/4/30 08:47,11,7,-6.1,29,28
2020/4/30 08:48,7,8,-6.1,29,28
2020/4/30 08:49,0,8,-6.1,28,27
2020/4/30 08:50,-3,8,-6.1,28,27
2020/4/30 08:51,0,8,-6.2,28,27
2020/4/30 08:52,-6,8,-6.2,28,27
2020/4/30 08:53,-10,7,-6.2,28,27
2020/4/30 08:54,3,8,-6.2,28,27
2020/4/30 08:55,-9,8,-6.2,28,27
2020/4/30 08:56,-5,8,-6.2,28,27
2020/4/30 08:57,-1,8,-6.2,28,27
2020/4/30 08:58,0,7,-6.3,28,27
2020/4/30 08:59,-8,8,-6.2,28,27
2020/4/30 09:00,8,8,-6.2,28,27
2020/4/30 09:01,-10,8,-6.2,28,27
2020/4/30 09:02,-6,8,-6.2,28,27
2020/4/30 09:03,3,9,-6.2,28,27
2020/4/30 09:04,-5,8,-6.2,28,27
2020/4/30 09:05,-10,8,-6.2,28,27
2020/4/30 09:06,-1,8,-6.2,28,27
2020/4/30 09:07,-7,8,-6.2,28,27
2020/4/30 09:08,-8,8,-6.2,28,27
2020/4/30 09:09,-10,9,-6.2,28,27
2020/4/30 09:10,-5,8,-6.2,28,27
2020/4/30 09:11,4,8,-6.3,28,27
2020/4/30 09:12,8,7,-6.2,28,27
2020/4/30 09:13,-5,7,-6.2,28,27
2020/4/30 09:14,-8,7,-6.2,28,27
2020/4/30 09:15,-10,8,-6.2,28,27
2020/4/30 09:16,11,8,-6.2,28,27
2020/4/30 09:17,-7,8,-6.2,28,27
2020/4/30 09:18,-2,8,-6.1,28,27
2020/4/30 09:19,-2,8,-6.2,28,27
2020/4/30 09:20,-6,7,-6.2,28,27
2020/4/30 09:21,9,7,-6.1,28,27
2020/4/30 09:22,-5,9,-6.2,28,27
2020/4/30 09:23,-4,8,-6.2,28,27
2020/4/30 09:24,-7,7,-6.2,28,27
2020/4/30 09:25,-10,8,-6.2,28,27
2020/4/30 09:26,-8,8,-6.2,28,27
2020/4/30 09:27,-4,8,-6.2,28,27
2020/4/30 09:28,-2,7,-6.2,28,27
2020/4/30 09:29,9,8,-6.2,28,27
2020/4/30 09:30,-1,8,-6.2,28,27
2020/4/30 09:31,2,8,-6.2,28,27
2020/4/30 09:32,7,7,-6.2,28,27
2020/4/30 09:33,-5,7,-6.2,28,27
2020/4/30 09:34,-1,7,-6.2,28,27
2020/4/30 09:35,-7,8,-6.1,28,27
2020/4/30 09:36,-8,8,-6.1,28,27
2020/4/30 09:37,6,8,-5.9,28,27
2020/4/30 09:38,-9,9,-6,28,28
2020/4/30 09:39,2,8,-6,28,28
2020/4/30 09:40,-4,7,-6,29,28
2020/4/30 09:41,-8,8,-6,29,28
2020/4/30 09:42,-6,8,-6.1,28,27
2020/4/30 09:43,3,8,-6,28,27
2020/4/30 09:44,4,8,-6,28,27
2020/4/30 09:45,0,8,-6,28,27
2020/4/30 09:46,-5,7,-6.2,28,27
2020/4/30 09:47,8,8,-6.2,28,27
2020/4/30 09:48,-10,9,-6.2,28,27
2020/4/30 09:49,-5,8,-6.2,28,27
2020/4/30 09:50,1,8,-6.2,28,27
2020/4/30 09:51,6,8,-6.2,28,27
2020/4/30 09:52,5,8,-6.2,28,27
2020/4/30 09:53,6,8,-6.2,28,27
2020/4/30 09:54,-3,7,-6.2,28,27
2020/4/30 09:55,4,8,-6.2,28,27
2020/4/30 09:56,7,8,-6.1,28,27
2020/4/30 09:57,-5,8,-6.2,28,27
2020/4/30 09:58,-3,8,-6.2,28,27
2020/4/30 09:59,0,9,-6.2,28,27
2020/4/30 10:00,9,7,-6.2,28,27
2020/4/30 10:01,-4,8,-6.1,28,27
2020/4/30 10:02,0,7,-6.1,28,27
2020/4/30 10:03,9,7,-6.2,28,27
2020/4/30 10:04,3,8,-6.2,28,27
2020/4/30 10:05,-4,8,-6.1,28,27
2020/4/30 10:06,7,7,-6.2,28,27
2020/4/30 10:07,-5,8,-6.2,28,27
2020/4/30 10:08,-4,8,-6.2,28,27
2020/4/30 10:09,12,8,-6.2,28,27
2020/4/30 10:10,-10,7,-6.2,28,27
2020/4/30 10:11,-9,8,-6.2,28,27
2020/4/30 10:12,-5,8,-6.2,28,27
2020/4/30 10:13,1,8,-6.2,28,27
2020/4/30 10:14,-7,8,-6.2,28,27
2020/4/30 10:15,-5,8,-6.2,28,27
2020/4/30 10:16,0,7,-6.2,28,27
2020/4/30 10:17,3,8,-6.2,28,27
2020/4/30 10:18,4,8,-6.1,28,27
2020/4/30 10:19,-10,8,-6.1,28,27
2020/4/30 10:20,11,8,-6.2,28,27
2020/4/30 10:21,-7,7,-6.2,28,27
2020/4/30 10:22,-1,7,-6.1,28,27
2020/4/30 10:23,-5,8,-6.2,28,27
2020/4/30 10:24,6,8,-6.2,28,27
2020/4/30 10:25,3,9,-6.2,28,27
2020/4/30 10:26,-4,8,-6.2,28,27
2020/4/30 10:27,-8,8,-6.1,28,27
2020/4/30 10:28,10,8,-6.2,28,27
2020/4/30 10:29,-5,8,-6.2,28,27
2020/4/30 10:30,-6,8,-6.2,28,27
2020/4/30 10:31,-5,8,-6.1,28,27
2020/4/30 10:32,-1,8,-6,28,27
2020/4/30 10:33,7,9,-5.9,28,28
2020/4/30 10:34,6,7,-6,28,28
2020/4/30 10:35,-10,8,-6,28,28
2020/4/30 10:36,0,9,-6,28,28
2020/4/30 10:37,5,8,-6,28,28
2020/4/30 10:38,-10,8,-6.2,28,27
2020/4/30 10:39,-8,8,-6.2,28,27
2020/4/30 10:40,-10,8,-6.1,28,27
2020/4/30 10:41,-1,8,-6.2,28,27
2020/4/30 10:42,2,7,-6.1,28,27
2020/4/30 10:43,-2,8,-6.2,28,27
2020/4/30 10:44,-2,8,-6.1,28,27
2020/4/30 10:45,2,8,-6.2,28,27
2020/4/30 10:46,-4,7,-6.2,28,27
2020/4/30 10:47,-9,8,-6.1,28,27
2020/4/30 10:48,2,8,-6.2,28,27
2020/4/30 10:49,-3,8,-6.1,28,27
2020/4/30 10:50,-1,8,-6.2,28,27
2020/4/30 10:51,-4,8,-6.2,28,27
2020/4/30 10:52,5,8,-6.1,28,27
2020/4/30 10:53,11,8,-6.1,28,27
2020/4/30 10:54,-10,9,-6.2,28,27
2020/4/30 10:55,4,8,-6.2,28,27
2020/4/30 10:56,-10,8,-6.2,28,27
2020/4/30 10:57,-5,8,-6.2,28,27
2020/4/30 10:58,0,7,-6.2,28,27
2020/4/30 10:59,1,8,-6.1,28,27
2020/4/30 11:00,-6,9,-6.2,28,27
2020/4/30 11:01,-1,7,-6.2,28,27
2020/4/30 11:02,7,8,-6.1,28,27
2020/4/30 11:03,-1,7,-6.1,28,27
2020/4/30 11:04,-8,9,-6.1,28,27
2020/4/30 11:05,-10,8,-6.1,28,27
2020/4/30 11:06,-2,9,-6.1,28,27
2020/4/30 11:07,0,9,-6.1,28,27
2020/4/30 11:08,-5,9,-6.2,28,27
2020/4/30 11:09,4,7,-6.2,28,27
2020/4/30 11:10,-9,9,-6.2,28,27
2020/4/30 11:11,-4,8,-6.1,28,27
2020/4/30 11:12,-10,7,-6.2,28,27
2020/4/30 11:13,1,8,-6.1,28,27
2020/4/30 11:14,0,8,-6.1,28,27
2020/4/30 11:15,-10,8,-6.1,28,27
2020/4/30 11:16,0,8,-6.2,28,27
2020/4/30 11:17,-1,8,-6.2,28,27
2020/4/30 11:18,-1,8,-6.2,28,27
2020/4/30 11:19,-9,9,-6.1,28,27
2020/4/30 11:20,2,7,-6.2,28,27
2020/4/30 11:21,8,8,-6.2,28,27
2020/4/30 11:22,-4,8,-6.1,28,27
2020/4/30 11:23,-1,8,-6.2,28,27
2020/4/30 11:24,7,8,-6.2,28,27
2020/4/30 11:25,-7,7,-6.2,28,27
2020/4/30 11:26,-10,7,-6.1,28,27
2020/4/30 11:27,7,9,-6,28,27
2020/4/30 11:28,-8,8,-6,28,28
2020/4/30 11:29,-7,8,-6,28,28
2020/4/30 11:30,2,8,-6,29,28
2020/4/30 11:31,-5,8,-6,29,28
2020/4/30 11:32,4,8,-6.1,29,27
2020/4/30 11:33,-1,8,-6.1,28,27
2020/4/30 11:34,-5,8,-6.2,28,27
2020/4/30 11:35,-10,9,-6.1,28,27
2020/4/30 11:36,4,7,-6.2,28,27
2020/4/30 11:37,-10,8,-6.2,28,27
2020/4/30 11:38,4,8,-6.2,28,27
2020/4/30 11:39,4,7,-6.1,28,27
2020/4/30 11:40,-8,8,-6.2,28,27
2020/4/30 11:41,12,7,-6.2,28,27
2020/4/30 11:42,-2,8,-6.2,28,27
2020/4/30 11:43,3,7,-6.2,28,27
2020/4/30 11:44,-3,7,-6.2,28,27
2020/4/30 11:45,10,8,-6.2,28,27
2020/4/30 11:46,7,8,-6.2,28,27
2020/4/30 11:47,-8,8,-6.2,28,27
2020/4/30 11:48,3,8,-6.2,28,27
2020/4/30 11:49,0,8,-6.2,28,27
2020/4/30 11:50,5,8,-6.2,28,27
2020/4/30 11:51,8,8,-6.2,28,27
2020/4/30 11:52,2,8,-6.2,28,27
2020/4/30 11:53,9,9,-6.1,28,27
2020/4/30 11:54,4,8,-6.2,28,27
2020/4/30 11:55,3,8,-6.2,28,27
2020/4/30 11:56,8,8,-6.2,28,27
2020/4/30 11:57,-2,8,-6.1,28,27
2020/4/30 11:58,-3,8,-6.1,28,27
2020/4/30 11:59,-9,8,-6.2,28,27
2020/4/30 12:00,9,8,-6.2,28,27
2020/4/30 12:01,5,8,-6.2,28,27
2020/4/30 12:02,-10,8,-6.2,28,27
2020/4/30 12:03,1,8,-6.2,28,27
2020/4/30 12:04,3,8,-6.2,28,27
2020/4/30 12:05,2,8,-6.2,28,27
2020/4/30 12:06,3,8,-6.2,28,27
2020/4/30 12:07,-10,8,-6.2,28,27
2020/4/30 12:08,-2,8,-6.2,28,27
2020/4/30 12:09,-10,8,-6.2,28,27
2020/4/30 12:10,-10,7,-6.2,28,27
2020/4/30 12:11,2,8,-6.1,28,27
2020/4/30 12:12,1,7,-6.1,28,27
